System Time	RDTSC	Elapsed Time (sec)	 CPU Utilization(%)	CPU Frequency_0(MHz)	Processor Power_0(Watt)	Cumulative Processor Energy_0(Joules)	Cumulative Processor Energy_0(mWh)	IA Power_0(Watt)	Cumulative IA Energy_0(Joules)	Cumulative IA Energy_0(mWh)	Package Temperature_0(C)	Package Hot_0	DRAM Power_0(Watt)	Cumulative DRAM Energy_0(Joules)	Cumulative DRAM Energy_0(mWh)	Package PL1_0(Watt)	Package PL2_0(Watt)	Package PL4_0(Watt)	Platform PsysPL1_0(Watt)	Platform PsysPL2_0(Watt)
17:19:53:831	7,7101E+13	   14.367	   12.000	3200	  26.274	 387.265	 107.574	  14.862	 223.620	  62.117	69	0	   0.466	   7.489	   2.080	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:53:942	7,71013E+13	   14.478	   12.000	3200	  26.144	 390.165	 108.379	  14.762	 225.257	  62.571	71	0	   0.462	   7.540	   2.095	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:54:037	7,71016E+13	   14.573	   13.000	3200	  26.479	 392.680	 109.078	  15.105	 226.692	  62.970	70	0	   0.491	   7.587	   2.107	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:54:147	7,71019E+13	   14.683	   12.000	3200	  25.883	 395.531	 109.870	  14.547	 228.294	  63.415	68	0	   0.468	   7.639	   2.122	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:54:259	7,71022E+13	   14.795	   12.000	3200	  26.145	 398.459	 110.683	  14.744	 229.945	  63.874	66	0	   0.485	   7.693	   2.137	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:54:368	7,71025E+13	   14.904	   12.000	3200	  26.080	 401.299	 111.472	  14.715	 231.547	  64.319	69	0	   0.470	   7.744	   2.151	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:54:482	7,71028E+13	   15.019	   24.000	3400	  27.199	 404.438	 112.344	  15.949	 233.388	  64.830	63	0	   0.482	   7.800	   2.167	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:54:586	7,71031E+13	   15.123	   12.000	3200	  26.116	 407.140	 113.094	  14.552	 234.894	  65.248	67	0	   0.489	   7.850	   2.181	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:54:697	7,71034E+13	   15.233	   12.000	3200	  26.070	 410.011	 113.892	  14.724	 236.515	  65.699	67	0	   0.482	   7.903	   2.195	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:54:804	7,71036E+13	   15.341	   12.000	3200	  26.047	 412.821	 114.672	  14.643	 238.095	  66.137	68	0	   0.464	   7.953	   2.209	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:54:913	7,71039E+13	   15.449	   13.000	3200	  25.800	 415.613	 115.448	  14.484	 239.663	  66.573	68	0	   0.492	   8.007	   2.224	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:55:024	7,71042E+13	   15.560	   12.000	3200	  26.253	 418.533	 116.259	  14.926	 241.322	  67.034	74	0	   0.480	   8.060	   2.239	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:55:133	7,71045E+13	   15.669	   12.000	3200	  26.214	 421.381	 117.050	  14.765	 242.926	  67.480	72	0	   0.466	   8.111	   2.253	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:55:243	7,71048E+13	   15.779	   13.000	3300	  26.200	 424.266	 117.852	  14.841	 244.561	  67.934	60	0	   0.491	   8.165	   2.268	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:55:354	7,71051E+13	   15.890	   12.000	3200	  25.907	 427.142	 118.651	  14.540	 246.175	  68.382	61	0	   0.462	   8.216	   2.282	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:55:484	7,71055E+13	   16.021	   24.000	3400	  27.051	 430.685	 119.635	  15.692	 248.230	  68.953	70	0	   0.479	   8.279	   2.300	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:55:574	7,71057E+13	   16.110	   12.000	3200	  25.555	 432.968	 120.269	  14.257	 249.504	  69.307	60	0	   0.479	   8.322	   2.312	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:55:683	7,7106E+13	   16.220	   12.000	3200	  25.733	 435.784	 121.051	  14.233	 251.061	  69.739	68	0	   0.477	   8.374	   2.326	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:55:794	7,71063E+13	   16.330	   12.000	3200	  25.918	 438.653	 121.848	  14.712	 252.690	  70.192	66	0	   0.456	   8.424	   2.340	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:55:906	7,71066E+13	   16.442	   11.000	3200	  26.263	 441.583	 122.662	  14.807	 254.342	  70.650	67	0	   0.457	   8.475	   2.354	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:56:016	7,71069E+13	   16.553	   12.000	3300	  25.827	 444.445	 123.457	  14.406	 255.938	  71.094	69	0	   0.483	   8.529	   2.369	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:56:126	7,71072E+13	   16.663	   12.000	3200	  26.166	 447.319	 124.255	  14.776	 257.561	  71.545	70	0	   0.468	   8.580	   2.383	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:56:238	7,71075E+13	   16.774	   12.000	3200	  26.190	 450.233	 125.065	  14.882	 259.217	  72.005	69	0	   0.477	   8.633	   2.398	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:56:347	7,71078E+13	   16.884	   12.000	3200	  26.434	 453.136	 125.871	  15.020	 260.866	  72.463	71	0	   0.464	   8.684	   2.412	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:56:457	7,71081E+13	   16.993	   24.000	3200	  29.037	 456.312	 126.753	  17.816	 262.815	  73.004	63	0	   0.624	   8.752	   2.431	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:56:566	7,71084E+13	   17.102	   49.000	900	  36.454	 460.289	 127.858	  24.554	 265.494	  73.748	51	0	   1.312	   8.895	   2.471	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:56:675	7,71087E+13	   17.211	    6.000	800	  11.773	 461.569	 128.214	   0.468	 265.545	  73.762	46	0	   0.558	   8.956	   2.488	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:56:783	7,7109E+13	   17.320	    5.000	800	  11.442	 462.815	 128.560	   0.222	 265.569	  73.769	44	0	   0.529	   9.014	   2.504	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:56:893	7,71093E+13	   17.429	    4.000	800	  11.372	 464.059	 128.905	   0.204	 265.591	  73.775	43	0	   0.519	   9.070	   2.520	  55.000	  75.000	   0.000	 230.000	 280.000
17:19:56:931	7,71094E+13	   17.468	    4.000	2600	  11.562	 464.506	 129.030	   0.415	 265.607	  73.780	43	0	   0.549	   9.092	   2.525	  55.000	  75.000	   0.000	 230.000	 280.000
																				
Total Elapsed Time (sec) = 17.467865											66,0375									
Measured RDTSC Frequency (GHz) = 2.712																				
																				
Cumulative Processor Energy_0 (Joules) = 464.506226																				
Cumulative Processor Energy_0 (mWh) = 129.029507																				
Average Processor Power_0 (Watt) = 26.592043																				
																				
Cumulative IA Energy_0 (Joules) = 265.607239																				
Cumulative IA Energy_0 (mWh) = 73.779789																				
Average IA Power_0 (Watt) = 15.205478																				
																				
Cumulative DRAM Energy_0 (Joules) = 9.091675																				
Cumulative DRAM Energy_0 (mWh) = 2.525465																				
Average DRAM Power_0 (Watt) = 0.520480																				
